abuseCount	customerNickname	helpfulNo	helpfulYes	id	imagesCount	languageCode	postedDate	productId	profileInfo.ugcSummary.answerCount	profileInfo.ugcSummary.reviewCount	ratingValue	reviewText	reviewTitle	reviewed	score	languageCode	translation.reviewText	translation.reviewTitle
0	iHerb Customer	0	0	0db91bb1-25f4-4761-ae80-ca4175297840	0	ru-RU	2020-12-14T09:08:52.885Z	100237	0.0	22.0	50	Хорошие удобные маски, не нарушают дыхание, хорошо стираются.	Прекрасно!	False	1607936932.885	ru-RU	Good comfortable masks, do not disturb breathing, wash well.	en-US
0	iHerb Customer	0	0	3dddbaca-0785-45d3-9c70-4fdbefd1e971	0	en-US	2020-12-14T07:04:41.644Z	100237	0.0	9.0	50	Great product 	Excellent!	False	1607929481.644	en-US		
0	iHerb Customer	0	0	40bbadc4-6924-4a38-afa6-2b16f4b773a2	0	en-US	2020-12-14T01:26:10.107Z	100237	0.0	4.0	10	Was disappointed with the masks. Just did not fit well & had a smell to the fabric that would not wash out.	Not satisfied	False	1607909170.107	en-US		
0	iHerb Customer	0	0	38ee5430-9c27-4e53-b285-f86f9ad533c0	0	en-US	2020-12-13T20:20:59.012Z	100237	1.0	37.0	50	Good	Excellent!	False	1607890859.012	en-US		
0	iHerb Customer	0	0	7ed74d3e-cec9-467c-b754-3b0cd51c4f4e	0	en-US	2020-12-13T14:45:02.771Z	100237	0.0	51.0	30	they look nice, but not 3 layers of fabric as recommended	Ok	False	1607870702.771	en-US		
0	iHerb Customer	0	0	7065bd45-f48d-4dc7-a2d5-a8bf88738bb3	0	he-IL	2020-12-13T13:48:53.477Z	100237	0.0	8.0	30	מצד אחד נוח לשימוש ונעים על הפנים, אך הגומיות לא מספיק חזקות, נהיות רופפות מהר יחסית / נקרעות	אישור	False	1607867333.477	he-IL	On the one hand, comfortable to use and pleasant on the face, but the rubbers are not strong enough, they loosen relatively quickly / tear	en-US
0	iHerb Customer	0	0	9affabf2-3367-4a27-a0e4-12a9e3e96f71	0	he-IL	2020-12-13T10:40:29.37Z	100237	1.0	411.0	50	שלוש מסיכות יפות מאוד, נשמרות גם אחרי כביסה	Excellent!	False	1607856029.37	he-IL	Three very beautiful masks, preserved even after washing	en-US
0	Ancaria	0	0	910fc2bc-9700-4073-ac5b-4c3da39bc588	0	en-US	2020-12-13T10:20:34.885Z	100237	0.0	291.0	30	Size if ok for small faces	Ok	False	1607854834.885	en-US		
0	iHerb Customer	0	0	81ce75ce-2b3e-4f0b-9530-6f32e54f7bc3	0	he-IL	2020-12-13T09:50:45.908Z	100237	1.0	83.0	50	יפים מאוד	מצוין!	False	1607853045.908	he-IL	Very beautiful	en-US
0	iHerb Customer	0	0	f4ffa646-3cfb-405e-bb07-634dc71eae75	0	he-IL	2020-12-12T20:01:36.317Z	100237	0.0	112.0	50	מסכות מבד כותנה מאוד נעימות, מאוד מומלצות לתקופה זו של וירוס הקורונה, אינני יודעת עד כמה מגנות באמת, אבל בוודאות בימים חמים איתן נעים יותר מהמסכות הכירורגיות.	Excellent!	False	1607803296.317	he-IL	Cotton cloth masks are very pleasant, highly recommended for this period of the corona virus, I do not know how much they really protect, but certainly on hot days they are more pleasant than the surgical masks.	en-US
0	Yakinzon	0	0	08231a71-3cb6-4a65-b9d2-cc25402e12eb	0	ru-RU	2020-12-12T13:46:41.095Z	100237	0.0	147.0	50	прекрасные маски.очень легко в них дышать	Прекрасно!	False	1607780801.095	ru-RU	beautiful masks. very easy to breathe in them	en-US
0	iHerb Customer	0	0	f940fcf6-47d1-4899-be92-cbab55ecb526	0	en-US	2020-12-12T13:28:55.077Z	100237	0.0	102.0	50	Got many compliments ;)	Excellent!	False	1607779735.077	en-US		
0	iHerb Customer	0	0	bd855b81-924b-4827-a07b-3b9a3beb9027	0	en-US	2020-12-12T10:48:04.237Z	100237	0.0	11.0	40	Very cute but a little bit small.	Good	False	1607770084.237	en-US		
0	iHerb Customer	0	0	fa3b3932-fab8-4c33-9728-893eda4f9aaa	0	en-US	2020-12-12T02:34:53.078Z	100237	1.0	15.0	50	My daughter LOVES these masks. Fit well. Feel comfy. People always ask where she got these masks. 	Excellent!	False	1607740493.078	en-US		
0	iHerb Customer	0	0	e6065460-6bd1-40aa-8af5-4dd740c529f1	0	ru-RU	2020-12-11T21:08:29.059Z	100237	1.0	355.0	40	Норм маска, немножко давит на лицо 	Хорошо	False	1607720909.059	ru-RU	Norm is a mask, a little pressure on the face	en-US
0	iHerb Customer	0	0	0543d2ec-0577-4a49-b2cf-664f17e950dc	0	ar-SA	2020-12-11T17:09:54.157Z	100237	49.0	76.0	50	وايد حلو وخاصة لفصل الشتاء وما يسبب حكه ولا حساسية وينغيل عادي ولا يتغير ولا يطلع لون حبيته وايد 	ممتاز!	False	1607706594.157	ar-SA	Wade is sweet, especially for the winter season and what causes itching, sensitivity, and a normal wig that does not change and the color of his girlfriend does not appear	en-US
0	iHerb Customer	0	0	79f3f133-2d47-4b2d-bba0-e443ee359a40	0	he-IL	2020-12-11T16:54:55.272Z	100237	0.0	43.0	30	לדעתי לא מספיק מגנות מפני קורונה . נעימות על העור .	נוחות 	False	1607705695.272	he-IL	In my opinion not enough protections against Corona. Pleasure on the skin.	en-US
0	iHerb Customer	0	0	088edd10-5dea-41c8-b4ee-4e7e0a744c0e	0	en-US	2020-12-11T13:30:50.881Z	100237	0.0	90.0	30	The masks is small !!!	אישור	False	1607693450.881	en-US		
0	iHerb Customer	0	0	75a20e1c-825d-4316-9c05-c9171ee6bda2	0	he-IL	2020-12-11T10:13:44.051Z	100237	0.0	30.0	50	 מסיכות נושמות, בד נעים	מצוין!	False	1607681624.051	he-IL	Breathable masks, cozy fabric	en-US
0	iHerb Customer	0	0	812d62bb-f294-456f-895a-0d60a4c00786	0	en-US	2020-12-11T02:35:25.48Z	100237	0.0	38.0	50	Save the environment! 	Excellent!	False	1607654125.48	en-US		
0	iHerb Customer	0	0	a623e0e3-9cea-4b9b-ae18-3a508475e1cc	0	he-IL	2020-12-11T00:05:33.993Z	100237	0.0	5.0	40	לא יודעת כמה הן יעילות מול נגיפים, אבל הן בהחלט שיקיות וגורפות מחמאות ;)	טוב	False	1607645133.993	he-IL	I do not know how effective they are against viruses, but they are definitely bags and sweep compliments;)	en-US
0	iHerb Customer	0	0	c6b4d99a-f5d0-4594-88e5-1c235e0735dd	0	en-US	2020-12-10T23:35:41.156Z	100237	0.0	27.0	10	If you are looking for a face mask to help prevent spread of COVID these are not for you, if you are looking for a face mask that is cute and makes you comply with rules in your country to wear a mask, then you might like these. I found them suffocating but very thin 	Very thin yet suffocating	True	1607643341.156	en-US		
0	iHerb Customer	0	0	fa6dc871-0573-4e50-854e-45a29b7fe80b	0	en-US	2020-12-10T23:18:02.132Z	100237	3.0	57.0	20	I was not impressed .	Below average	False	1607642282.132	en-US		
0	iHerb Customer	0	0	3bf6c414-5779-49ee-a08e-159cc93ae992	0	en-US	2020-12-10T22:43:51.058Z	100237	0.0	11.0	50	These masks are very comfortable to wear for longer periods of time. I've washed several times in warm water and they are holding up well. 	Excellent!	False	1607640231.058	en-US		
0	iHerb Customer	0	0	88aede06-79e3-4b99-8863-3ae57dc5a40d	0	ja-JP	2020-12-10T21:27:45.885Z	100237	0.0	7.0	50	可愛いし大きさもちょうど良い。肌触りも優しい。	Excellent!	False	1607635665.885	ja-JP	It&#39;s cute and the size is just right. It&#39;s also soft to the touch.	en-US
0	iHerb Customer	0	0	f832e091-9d72-4116-95e4-4b15ce54dc8f	0	ru-RU	2020-12-10T20:09:48.062Z	100237	0.0	183.0	50	Прекрасные хлопковые маски. Брала для дочки в школу ходить. И сама одну использую. Лицо у меня маленькое из-за этого почти все аптечные маски мне большие. Приходится укорачивать завязки. А эти оказались как раз. Отличгно стираются и дышится в них легче. Буду покупать еще.	Прекрасно!	False	1607630988.062	ru-RU	Fine cotton masks. I took my daughter to school to go. And I use one myself. My face is small because of this, almost all pharmacy masks are big for me. We have to shorten the strings. And these turned out to be just. They are easily washed and breathe easier. I will buy more.	en-US
0	iHerb Customer	0	0	2173c95f-57e6-49ee-9aae-24e8c09fe90b	0	ru-RU	2020-12-10T19:11:31.304Z	100237	0.0	11.0	50	В них реально легко дышать, наконец нашлись маски в которых я не задыхаюсь	Excellent!	False	1607627491.304	ru-RU	It&#39;s really easy to breathe in them, finally there were masks in which I do not suffocate	en-US
0	iHerb Customer	0	0	c900c3e3-db8c-4eb0-bf65-bf3b66170c9c	0	en-US	2020-12-10T18:50:59.351Z	100237	0.0	110.0	50	I use many of the fabric washable masks. these are almost my favorite as you can actually breat in them, washes well, and a gut fit.	Excellent!	False	1607626259.351	en-US		
0	iHerb Customer	0	0	19fbce85-7e34-4442-9fdb-b8a99dddb28e	0	ru-RU	2020-12-10T17:40:27.378Z	100237	0.0	183.0	40	Маски немного плотноваты.Но выглядят стильно.	Good	False	1607622027.378	ru-RU	The masks are a bit tight but they look stylish.	en-US
0	iHerb Customer	0	0	ccda1348-fbdf-43fd-bbd7-fe815024cc2b	0	en-US	2020-12-10T17:12:07.899Z	100237	0.0	6.0	50	Cute and breathable!	Excellent!	False	1607620327.899	en-US		
0	iHerb Customer	0	0	949410b8-86bd-4e6b-8741-1ae8e7802f7c	0	en-US	2020-12-10T16:32:52.465Z	100237	0.0	82.0	20	Suitable for kids	Below average	False	1607617972.465	en-US		
0	iHerb Customer	0	0	13c9899a-3640-43f7-9a1c-c6d75aed0deb	0	en-US	2020-12-10T15:56:22.806Z	100237	0.0	32.0	40	they are really nice and cute	טוב	False	1607615782.806	en-US		
0	iHerb Customer	0	0	b38b6e87-1125-4eab-a071-bf9f43542ff3	0	ru-RU	2020-12-10T15:43:16.941Z	100237	0.0	124.0	40	Маски не большого размера,подойдут на небольшое и узкое лицо. Ткань приятная,натуральная. 	Хорошо	False	1607614996.941	ru-RU	The masks are not large, suitable for a small and narrow face. The fabric is pleasant, natural.	en-US
0	Erez Opincaru	0	0	d85bdfa4-c309-460f-b78b-2d045801debd	0	en-US	2020-12-10T15:15:32.546Z	100237	0.0	55.0	50	"Great and Fashionbale during the Corona time. 
thanks Iherb!"	Excellent!	False	1607613332.546	en-US		
0	iHerb Customer	0	0	efbda18b-ee07-4dbc-a80b-4fadee7917ec	0	en-US	2020-12-10T08:15:04.39Z	100237	1.0	22.0	50	Love this mask! Design so cool!	Excellent!	False	1607588104.39	en-US		
0	iHerb Customer	0	0	19b8e93d-53b5-4f52-a427-efab78c9b062	0	en-US	2020-12-10T08:09:46.363Z	100237	0.0	34.0	50	Amazing! And breathable! 	Excellent!	False	1607587786.363	en-US		
0	iHerb Customer	0	0	d940c96b-cf78-4956-965b-d40d78c5640a	0	en-US	2020-12-10T04:37:51.408Z	100237	7.0	52.0	30	Work good for short time, they get pretty hot though 	Ok	False	1607575071.408	en-US		
0	iHerb Customer	0	0	42fb6a57-26ae-45cc-bfd2-5de4ef6fb68d	0	en-US	2020-12-10T04:36:26.112Z	100237	0.0	15.0	50	A sane alternative to disposable and comfortable breathable fabric masks	Excellent!	False	1607574986.112	en-US		
0	iHerb Customer	0	0	0d16aa7a-3863-487e-bada-0501f1499d4e	0	en-US	2020-12-10T02:57:05.05Z	100237	0.0	6.0	40	Love it . It’s mandatory that we wear it in public 	Good	False	1607569025.05	en-US		
0	iHerb Customer	0	0	3b685ca2-40bb-4186-be24-003bf68340e9	0	en-US	2020-12-10T02:36:40.078Z	100237	1.0	18.0	50	I have purchased 2 packages of these and love them!  Have thrown in the wash many times and they hold up well, they are very comfortable.	Excellent!	False	1607567800.078	en-US		
0	iHerb Customer	0	0	013741d6-08f4-40e6-8493-c8da29d6724f	0	en-US	2020-12-10T01:57:48.044Z	100237	0.0	12.0	40	Love the patterns! They fit well and are soft. Definitely my favourite masks so far!	Good	False	1607565468.044	en-US		
0	iHerb Customer	0	0	f9e2a164-160e-4669-92d5-74db25ae14a7	0	en-US	2020-12-10T01:21:22.906Z	100237	0.0	10.0	10	quite small and very very thick not comfy	Not satisfied	False	1607563282.906	en-US		
0	iHerb Customer	0	0	a90be874-c8fa-4749-80e6-346790187857	0	ja-JP	2020-12-10T00:04:26.586Z	100237	0.0	222.0	50	"オシャレで個性的なデザインなので、
毎日ヘビロテしてます！
生地もしっかりしていて、長く使え
そうです！"	とても素晴らしい！	False	1607558666.586	ja-JP	It&#39;s a fashionable and unique design, so I&#39;m heavy rotating every day! The fabric is also solid and seems to be usable for a long time!	en-US
0	sherri20	0	0	d1a54faf-da0f-4c2a-90dc-aa5db290f067	0	en-US	2020-12-09T21:00:53.491Z	100237	0.0	66.0	30	these masks are cute, however the piece that goes around the ear hurts after awhile.. i wouldn't buy again because where i am (Winnipeg) masks are mandatory right now and need to be worn all day.  If it was just for shopping or small periods of time this would be ok.	Ok	False	1607547653.491	en-US		
0	iHerb Customer	0	0	c0eccd6b-b496-42f3-b533-5d06714fa27d	0	en-US	2020-12-09T20:44:01.202Z	100237	0.0	28.0	50	AMAZING MASKS! very comfortable especially when i work infront of people for 8 hrs straight. 	מצוין!	False	1607546641.202	en-US		
0	iHerb Customer	0	0	967e30ad-8f93-4d7b-ac47-45ea73376b29	0	ru-RU	2020-12-09T16:57:29.928Z	100237	0.0	4.0	50	Отличные маски, ткань мягкая, приятная и красивая	Отличные маски, ткань мягкая, приятная и красивая	False	1607533049.928	ru-RU	Great masks, the fabric is soft, nice and beautiful	en-US
0	Ivanna	0	0	31868e0f-3102-47c2-b3fb-13a7b294883a	0	ru-RU	2020-12-08T11:38:26.431Z	100237	0.0	132.0	50	Не уверена, что эти маски защищают от вирусов!Ё но они очень приятные в носки , да и вообще радуют глаз	мило	False	1607427506.431	ru-RU	I&#39;m not sure if these masks protect against viruses! But they are very pleasant to wear, and generally pleasing to the eye	en-US
0	iHerb Customer	0	0	ca154568-9634-4d37-bb2f-2a689b9e53bd	0	en-US	2020-12-08T08:07:28.503Z	100237	0.0	80.0	40	very soft cover the face nicly . make sure to wash it  frequently 	Good	False	1607414848.503	en-US		
0	iHerb Customer	0	0	6e91dcb0-3db9-4927-898b-c4a1f0413f85	0	en-US	2020-12-07T15:50:54.24Z	100237	0.0	3.0	40	Very fashionable.  A bit heavy and stuffy.  Would work well in colder weather.	Good	False	1607356254.24	en-US		
0	iHerb Customer	0	0	6672611d-d3d6-4df5-8fba-f016e49a8fe1	0	en-US	2020-12-06T23:21:37.67Z	100237	0.0	37.0	50	Very comfy! 	Nice masks	False	1607296897.67	en-US		
0	iHerb Customer	0	0	25deb25f-0fd6-4397-bce9-0a849da6b504	0	en-US	2020-12-06T21:05:52.809Z	100237	0.0	68.0	50	"I love 100% Cotton Reuseable Face Masks,
much more comfortable to breathe with the mask,
design is really beautiful too, Highly recommend to try."	Excellent!	True	1607288752.809	en-US		
0	iHerb Customer	0	0	715b96db-e156-4a0e-8fb2-0ff317ed59e7	0	ar-SA	2020-12-06T09:53:20.759Z	100237	0.0	174.0	40	مره حلوه اعجبتني ومريحه باللبس 	جيد	False	1607248400.759	ar-SA	I liked it sweet and comfortable to wear	en-US
0	iHerb Customer	0	0	d3374390-71b7-4545-bef8-26ea1fb9a72a	0	ru-RU	2020-12-05T19:15:29.505Z	100237	0.0	560.0	50	Хорошие маски	Прекрасно!	False	1607195729.505	ru-RU	Nice masks	en-US
0	iHerb Customer	0	0	85a59455-d883-480b-8406-c077fa8ca3da	0	en-US	2020-12-04T19:14:49.967Z	100237	0.0	1.0	50	Great	Excellent!	False	1607109289.967	en-US		
0	iHerb Customer	0	0	6d86183c-d408-4034-97f9-6d9a399c8b20	0	en-US	2020-12-04T17:27:49.919Z	100237	0.0	12.0	50	I have them for over tow months.  They are soft,  beautiful and it feels like they protect me from the virus (3 layers).  I washed them multiple times and they seems like new. The only thing you should consider is the size of your head  - I would recommend this for small heads. 	Wow great masks! 	False	1607102869.919	en-US		
0	iHerb Customer	0	0	21166bcb-33c2-4ceb-94ed-ce364f98127f	0	he-IL	2020-12-04T14:27:06.354Z	100237	0.0	73.0	50	מסיכות מעולות למי שיש לו עור רגיש	מעולה	False	1607092026.354	he-IL	Masks are great for those who have sensitive skin	en-US
0	iHerb Customer	0	0	4c8636c6-e056-43df-85d0-6f3e5db946bf	0	en-US	2020-12-04T04:26:07.27Z	100237	1.0	85.0	50	👍	מצוין!	False	1607055967.27	en-US		
0	Safura	0	0	4d5540de-1dd4-4272-b9d8-5b6656419775	0	ru-RU	2020-12-03T12:38:08.194Z	100237	0.0	60.0	50	Маски просто чудо.Очень понравились👍🏾Размер подошёл отлично.Ткань у данных масок натуральная,в три слоя.В них легко дышать,и совсем нет раздражения на коже.Люблю IHERB за качество и приемлимые цены.	Прекрасно!	False	1606999088.194	ru-RU	The masks are just a miracle. I liked them very much. The size fit perfectly. The fabric of these masks is natural, in three layers. They are easy to breathe, and there is no irritation on the skin at all. I love IHERB for the quality and reasonable prices.	en-US
0	iHerb Customer	0	0	9d5fa965-7dac-4e87-8ff9-05421c7e14dc	0	he-IL	2020-12-03T08:03:28.561Z	100237	0.0	117.0	50	"מסכות יפות ונוחות
השחורה מעט קטנה יותר"	מצוין!	False	1606982608.561	he-IL	Beautiful and comfortable black masks slightly smaller	en-US
0	iHerb Customer	0	0	2d1711ca-121f-4785-a3ee-073553b285fa	0	ru-RU	2020-12-02T19:36:16.535Z	100237	0.0	11.0	50	Очень качественные маски!Легко стираются!На внутреннюю сторону капаю эфирные масла ..Кстати зимой носу не так холодно )	Стильно И Безопасно!	False	1606937776.535	ru-RU	Very high quality masks! Easy to wash! I drip essential oils on the inner side .. By the way, in winter the nose is not so cold)	en-US
0	iHerb Customer	0	0	a28e78e6-2b53-4bb7-951e-25be334751bf	0	ar-SA	2020-12-02T13:24:15.241Z	100237	0.0	38.0	50	جميلة . خامتها امنه و افضل من الكمامات الطبية . لطيف على البشرة 	Excellent!	False	1606915455.241	ar-SA	Beautiful . Its material is safe and better than medical masks. Gentle on the complexion	en-US
0	iHerb Customer	0	0	a0673c73-eb43-4cca-be27-c78204597870	0	en-US	2020-12-01T01:11:32.532Z	100237	0.0	1.0	20	They were all different widths and most of them will be to small for my face.  Sizes will be good for a child. 	Below average	False	1606785092.5319998	en-US		
0	iHerb Customer	0	0	87fa2b8d-fb9b-4eb0-8e06-c2a63deed33b	0	he-IL	2020-11-29T06:46:59.452Z	100237	0.0	4.0	50	"משתמשת באופן קבוע. 
משחת שיניים מעולה וממולצת מאד"	מצוין!	False	1606632419.452	he-IL	Uses regularly. Excellent and highly recommended toothpaste	en-US
0	iHerb Customer	0	0	18e50c36-d03d-4137-9eee-bb17f6de3947	0	he-IL	2020-11-28T20:25:58.653Z	100237	0.0	13.0	30	הגומיות מכאיבות באוזניים 	אישור	False	1606595158.6529999	he-IL	The rubber bands are painful in the ears	en-US
0	iHerb Customer	0	0	fd8f619d-d1f4-4c29-9cd2-821266afc774	0	he-IL	2020-11-27T03:58:01.082Z	100237	0.0	40.0	50	מאוד נוח ונעים על הפנים 	מצוין!	False	1606449481.082	he-IL	Very comfortable and pleasant on the face	en-US
0	iHerb Customer	0	0	83ea414a-c45f-49f6-a6ec-6b73a759feba	0	he-IL	2020-11-25T21:54:52.991Z	100237	0.0	112.0	50	מסכות איכותיות. בד נעים. מתכבס טוב. לא לייבש במייבש אחרת מתכווץ.	מצוין!	False	1606341292.991	he-IL	Quality masks. Cozy fabric. Washes well. Do not tumble dry otherwise shrink.	en-US
0	Mariam12	0	0	2afaac4f-5a98-486d-a605-1933c2fa705e	0	ar-SA	2020-11-25T06:48:57.153Z	100237	0.0	194.0	50	"روعه وحلوه قماشها ومتينه 
"	ممتاز!	False	1606286937.1529999	ar-SA	Wonderful and sweet fabric and solid	en-US
0	Kelmanwife	0	0	169dc5c9-3e06-4aed-8e40-3bc395ae7a25	0	ru-RU	2020-11-25T06:20:05.57Z	100237	1.0	429.0	50	"Для мужчин не знаю если будет ок, по размеру! Мне отлично. 
"	Норм	False	1606285205.57	ru-RU	For men, I do not know if it will be ok, in size! I&#39;m fine.	en-US
0	iHerb Customer	0	0	1b0b795c-7df7-4d20-8f0c-8baf51c6267b	0	he-IL	2020-11-24T18:57:16.369Z	100237	0.0	8.0	50	נוחות יפות וניתן לנשום דרכן	מצוין!	False	1606244236.369	he-IL	Beautiful comfort and you can breathe through them	en-US
0	iHerb Customer	0	0	8513a60c-d59e-4c28-be66-5936fe6913e7	0	en-US	2020-11-24T14:07:36.784Z	100237	0.0	27.0	20	Brought these after many recommendations but was quite disappointed. The masks are in different sizes so one fits me well and the other one is really tight and unbearable on my ears. Nice print but other than that I really quite regret buying them.	Not impressed	False	1606226856.784	en-US		
0	iHerb Customer	0	0	982a6a51-8bb9-469d-bdf5-2d1a5a66c768	0	ru-RU	2020-11-23T12:33:50.611Z	100237	0.0	139.0	50	маски очень хорошие, дышать легко но при этом не пропускают всякие вирусы. двойная ткань хлопок. очень легко стирать. они очень красивые и модные. три маски по такой цене и не дорого. очень рекомендую.	Прекрасно!	False	1606134830.6109998	ru-RU	the masks are very good, it is easy to breathe, but at the same time they do not let all sorts of viruses pass. double cotton fabric. very easy to wash. they are very pretty and fashionable. three masks at this price and not expensive. highly recommend.	en-US
0	iHerb Customer	0	0	0510534c-24b8-4ebc-86c8-0d7fada05635	0	en-US	2020-11-23T09:37:18.534Z	100237	0.0	51.0	50	awesome masks, very soft and breathable,i bought 3 packs  and distributed to my family.	Excellent!	False	1606124238.534	en-US		
0	iHerb Customer	0	0	0d26aa52-8103-402a-9606-3008b8c3d7cb	0	en-US	2020-11-23T07:40:21.64Z	100237	1.0	121.0	50	Good looking masks 	Excellent!	False	1606117221.6399999	en-US		
0	iHerb Customer	0	0	fdafa518-fdb3-4ef5-a5e5-e4aca0d62512	0	ru-RU	2020-11-22T15:59:53.247Z	100237	1.0	1.0	50	запах весьма приятный не резкий. Консистенция понравилась. Брала в качестве маски для волос.  	хорошо!	False	1606060793.247	ru-RU	the smell is very pleasant, not sharp. I liked the consistency. I took it as a hair mask.	en-US
0	iHerb Customer	0	0	216aaf9e-150e-46e5-8e15-85f3cf41bdeb	0	en-US	2020-11-22T15:19:34.444Z	100237	1.0	27.0	50	There is always sweet and comfortable mask	Stunning!	False	1606058374.444	en-US		
0	iHerb Customer	0	0	968b18d1-25fe-4ab9-b578-9a6656b2c44b	0	he-IL	2020-11-22T07:19:36.141Z	100237	0.0	73.0	50	מסכות נעימות , בשימוש איתן ירדו לי כמות הפצעונים. 	מצוין!	False	1606029576.141	he-IL	Pleasant masks, used with them, reduced the amount of pimples.	en-US
0	iHerb Customer	0	0	42f5d0a9-e8aa-4bc7-9566-a1f56c3d817d	0	en-US	2020-11-22T05:55:33.715Z	100237	0.0	8.0	30	These are cute, and feel comfortable, fabric wise. Not good for glasses fogging up. They are thin and light so absorb sweat easily... 	Good for kids, small faced adults 	False	1606024533.715	en-US		
0	iHerb Customer	0	0	c75eeb3d-336e-4da6-b8f3-74251ddfdb27	0	ru-RU	2020-11-21T17:35:42.524Z	100237	0.0	47.0	50	Отличные маски, красивые, модные и легко дышится. Красивая расцветка. Закажу на подарочки близким.	Прекрасно!	False	1605980142.524	ru-RU	Great masks, beautiful, fashionable and easy to breathe. Beautiful colors. I will order for gifts for loved ones.	en-US
0	iHerb Customer	0	0	4b31cc12-f691-49df-9c8f-acf94dc76c78	0	ru-RU	2020-11-21T10:44:29.312Z	100237	19.0	691.0	50	Удобная	Прекрасно!	False	1605955469.312	ru-RU	Convenient	en-US
0	iHerb Customer	0	0	ec733d06-9e3b-49ef-8d2a-730245acb67f	0	en-US	2020-11-20T18:52:48.063Z	100237	0.0	50.0	50	Smooth and good fabric	Excellent!	False	1605898368.063	en-US		
0	iHerb Customer	0	1	56820111-22b4-40df-ac6a-a156e96d94f2	0	ru-RU	2020-11-16T03:21:16.681Z	100237	20.0	183.0	50	Лучшие маски из многих перепробованных. У меня чувствительная кожа и все маски вызывали раздражение, кроме этих. Легко дышать, приятные на ощупь и огромный плюс, что многоразовые. Стираю при 30 гр. Я среднего телосложения и только черная маска из этого комплекта мне мала, а для мужа (крупного телосложения) все эти маски маленькие.	Супер!	False	1605885676.681	ru-RU	The best masks out of many that have been tried. I have sensitive skin and all the masks were irritating except these. Easy to breathe, pleasant to the touch and a huge plus that it is reusable. I wash at 30 gr. I am of medium build and only the black mask from this set is too small for me, and for a husband (large build) all these masks are small.	en-US
0	iHerb Customer	0	0	82ecaba7-8212-45ac-8058-aa6c7bdeaed7	0	en-US	2020-11-20T10:11:55.702Z	100237	0.0	2.0	50	really soft and comfy	Excellent!	False	1605867115.702	en-US		
0	iHerb Customer	0	0	7bf1ce7d-80fd-418f-803b-e0dda7966e1b	0	ru-RU	2020-11-19T06:19:39.836Z	100237	2.0	50.0	40	"3 многоразовые маски из мягкого  хлопка, ткань двойная, лицо не раздражает. 
Маска широко раскрывается, полностью закрывает нос и рот, резинки тонкие, на уши не давят. Маска узкая, широкому лицу не подойдет."	Хорошо	False	1605766779.836	ru-RU	3 reusable soft cotton masks, the fabric is double, the face does not irritate. The mask opens wide, completely covers the nose and mouth, the elastic bands are thin, they do not press on the ears. The mask is narrow, it will not fit a wide face.	en-US
1	iHerb Customer	0	0	8b2a75d8-1b86-4278-89fd-5896cd0fb330	0	ja-JP	2020-11-18T22:22:46.28Z	100237	0.0	1.0	50	柄が可愛い💗厚手です。	Excellent!	True	1605738166.28	ja-JP	The pattern is cute 💗 Thick.	en-US
0	iHerb Customer	0	0	5e1a0368-0111-4563-93f0-9475242535eb	0	he-IL	2020-11-18T18:34:36.736Z	100237	0.0	2.0	40	בד נעים ונוח, הרבה יותר עבה ממה שציפיתי אבל לתקופת החורף זה נחמד.	נחמד	False	1605724476.7359998	he-IL	Comfortable and comfortable fabric, much thicker than I expected but for the winter period it is nice.	en-US
0	iHerb Customer	0	0	06bfbd9a-290d-482f-8360-1433952dfbce	0	en-US	2020-11-17T15:01:37.738Z	100237	0.0	4.0	40	I love the style and the price. For my average sized face the coverage is ok and the rubbers are comfortable. Wish the material was thicker.	Good	False	1605625297.738	en-US		
0	iHerb Customer	0	0	51dc0471-07f0-4e31-a970-c18975552a34	0	en-US	2020-11-17T11:27:45.391Z	100237	0.0	1.0	50	Quick dispatch and excellent quality. 	Excellent!	False	1605612465.391	en-US		
0	Lyloma	0	1	9332938c-1416-4188-b427-0fce58fab6a2	1	he-IL	2020-11-11T09:24:45.555Z	100237	0.0	29.0	50	החבילה כוללת 3 מסיכות מ100% כותנה לשימוש חוזר. ניתן לכבס אותן. נעימות על הפנים בגודל מדויק בשבילי. דוגמאות יפות	מסיכות טובות	True	1605475485.555	he-IL	The package includes 3 masks from 100% reusable cotton. They can be washed. Pleasantness on the face in the exact size for me. Beautiful examples	en-US
0	iHerb Customer	0	0	1fca00bd-1ca8-421b-80da-db16122408ce	0	en-US	2020-11-15T11:09:02.879Z	100237	0.0	2.0	50	Applies easy, smells good	Excellent!	False	1605438542.879	en-US		
0	iHerb Customer	0	0	59b3301f-e980-4899-a624-ba95a4f99f51	0	en-US	2020-11-14T16:17:29.144Z	100237	0.0	12.0	50	👍🏻	Excellent!	False	1605370649.1439998	en-US		
0	iHerb Customer	0	0	e2cb53ce-12c4-4b29-ba19-872328e8ab8c	0	ar-SA	2020-11-13T11:05:29.109Z	100237	0.0	153.0	30	كويسين لكن القماش شتوي وغليظ اتمنى أن تكون اخف طبقة واحدة رفيعة من القماش	اسرائيل	False	1605265529.109	ar-SA	Good, but the fabric is winter and thick, I hope it&#39;s lighter, one thin layer of fabric	en-US
